m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,sh1,sh2,sh3,s1_z,s2_z,s3_z,s4_z,s5_z,s6_z,s1_h,s6_h,n1_z,n2_z,n3_z,n4_z,n5_z,n6_z,n1_h,n2_h,n3_h,n4_h,n5_h,n6_h,d1_z,d2_z,d3_z,d4_z,d5_z,d6_z,d1_h,d2_h,d3_h,d4_h,d5_h,d6_h,mass,modal_frequency_1,modal_frequency_2,modal_frequency_3,bend_stress,tor_stress,steer_stress,brake_stress,bend_stiffness,tor_stiffness,life,bend_disp,tor_disp,steer_disp,brake_disp,source
2,2,2,1,2,2,2,2,1,2,2,2,2,13.770056826011736,15.414065919886637,13.158355232316625,12.751340094379364,14.435555169743168,11.909392520535835,9.45045477421082,10.578250067730966,12.809278006580486,11.79290592792078,13.127964728204333,11.546449242447046,14.91235975833113,10.528601405915396,15.050972723156008,14.414253237214869,13.09326857573,12.686858524274696,12.877309314167277,16.188973737584725,16.28270457417518,11.790516607110655,11.97015159755897,12.716554121626084,11.990515553502611,11.905389906746116,9.405886509657302,-0.34507895649546433,3.5560794659220445,-4.423054650111043,47,39,43,51,59,60,34,36,4,7,9,5,6,3,5,5,7,4,5,6,16.375169920643078,15.178142930060893,12.692414968050484,15.242701122459211,14.583094439877005,14.542240374684022,11.095737667215513,15.566980426931362,12.97533116281351,13.964715746217298,13.592366586706943,14.183399624345151,0.43416908791097075,10.05266706181652,13.659176784806494,18.55738616856488,107.04547750992074,174.66213092696157,133.1048383376834,128.72179770321324,1504.218334068207,543846.8017858714,125542822.30889733,5.330563365645413,12.795307288228269,4.349261732520746,4.076676710331152,1
1,2,1,2,2,1,1,2,2,2,1,2,1,12.953690041329983,16.681238415607588,11.307576550418494,12.017509268232889,15.017371080463775,9.948493547006493,12.13450824251906,14.201430282357732,15.094340292923452,11.444367632294941,11.823626404816558,15.845305793518467,16.153879311464188,14.753717094539269,14.572380639857718,11.33531988316818,10.821927748562066,14.232880805903358,16.953493465461055,15.309054266551746,17.61779463451987,12.115680100273384,11.360711983580776,15.437197964968195,14.750231472658898,12.706792017602494,11.100289974867426,3.7358975442778113,2.101235784047896,14.297728774355228,53,55,35,39,60,64,34,32,3,7,7,6,6,3,6,4,8,8,7,4,14.979777588733587,14.008993426139224,13.307370469117071,14.332617472963623,12.549301916021815,15.549024894980663,13.977104559175523,14.207284589919736,12.845465640269802,14.827979690412715,13.680718739180278,14.322461165454975,0.40127220643983763,9.69294519581465,15.072043133841783,18.098388107017005,96.34865060688954,187.30992090420267,118.77532993268238,146.35810326457798,1482.639685952862,571875.5181868937,141983541.9833837,4.131459118230094,10.178602949892658,3.6547866892338305,3.8697790435868047,1
1,1,2,2,2,1,1,2,1,1,2,1,1,10.95873234027191,14.69944634707518,12.575745484901818,9.447356221144304,13.741688657060067,8.859003456559227,14.305629854506165,16.904450444987297,16.521210371606017,11.121044843238733,10.398750116285955,14.481912121635098,12.29443128898853,12.978127848434372,10.738254490015336,9.85074124408849,10.968629046478657,11.801698344712579,22.732347840303206,17.007487821372596,14.911236212954037,12.509214641495213,9.926240861438549,10.178024137719147,14.730209733178066,15.099900041352464,12.820140535234323,0.914313777176881,1.1302829586544019,-9.732047831905584,45,46,40,52,48,57,34,36,4,7,8,5,6,4,5,4,7,9,7,5,14.440696003464652,14.554906159234319,16.26696950905236,15.276056225922462,16.044113807682923,17.02969054406262,10.705743831645046,16.110915372005707,12.379883181741656,15.443007367122165,14.00129155899408,15.787174938411074,0.427719984575481,9.603522686717122,14.000573541340444,17.84802952334207,117.67884252235571,190.38484223162638,120.06938697814556,127.78263609506033,1385.0987119801887,531286.5361752654,43126270.44771691,4.361623139300448,14.496108741893744,3.3515353954457137,3.6206088494621467,1
2,1,1,1,1,1,1,1,1,1,2,2,2,13.117739098233962,11.443644560179818,13.517974600642573,15.082966012559814,9.844622786036844,12.704517166637066,10.395849040700671,16.19063680485239,12.83489488095975,13.84866367626302,7.264424776880067,9.339610217237762,15.990100356272405,12.700529235807352,12.841911291791392,15.372868076548624,14.805409954117366,12.323108156002508,15.146894028311046,15.34831595980704,17.43592458915596,10.409399596539362,13.176255962769662,10.766389019517163,12.183983675720002,13.55669935114456,13.121848096279882,2.404221629523179,-1.6880838162033402,17.002937099440597,39,38,51,54,72,46,32,35,4,6,8,6,5,4,6,7,8,7,5,5,15.909230073254285,14.036336111894853,13.622016410084628,17.388508871248405,17.25648111749614,14.383440556181759,14.721761461541048,13.057146306665981,11.43813693518829,10.58725188497171,12.19721273796851,16.176633307936694,0.40082213973370806,9.847852254200637,15.071748924798232,16.279713470401934,150.46298019524443,157.95287774170524,125.93091090802179,131.57599364311642,1703.0237072035543,666204.4770940626,1113853779.9389489,4.100823413481799,12.249909897134378,3.554335783742399,2.6476909174178975,1
2,2,2,2,1,2,1,2,2,2,2,1,2,8.7100488357251,13.088021970747143,14.301074602237508,13.060258661691707,6.805539749343171,12.96616742889851,13.703119474258779,13.702161696796425,12.896106021714733,14.66538524155,12.104514956405126,10.665709708342215,13.883968366218012,14.512468715034622,10.474903142536904,14.266844960846825,15.493364606228702,13.290803234299283,18.874677750250733,17.3896921072567,14.833288581745554,11.28513064893474,12.495207365628577,11.968415300624814,11.881549513474196,12.704594358560042,10.981956318821586,1.6340746844532523,3.028702878539577,19.299607160431407,59,58,49,43,47,47,36,32,3,6,8,6,6,4,5,6,9,5,8,5,14.494604525025949,13.843547154773754,14.364783253769303,15.480516771107006,14.539091074645565,14.949327020025743,12.475926072273968,15.500202801450813,14.708853934268015,15.145829196187389,13.43717027459876,16.392532699203493,0.41006774034736354,10.081384208151993,13.544653759644435,16.967210219293676,115.6831576078005,178.1994667757756,147.02844693031935,142.23158435864244,1495.9782242643987,662968.413540375,264058470.89712828,3.5959418737838282,12.604616534413314,4.765454386180611,3.944958221741814,1
1,1,1,2,2,1,1,2,2,2,2,2,2,13.482830796374795,10.080228162138248,11.335043391115782,10.805218384127027,11.468296139802101,12.1361532169986,14.047525695457288,16.137701244567833,13.58659520757239,14.181688876636862,13.309819207897096,13.064555351611839,12.792206293851415,15.396901470395186,10.176772050757348,14.58484365188452,12.267264834557974,14.001440775593988,16.548031063673644,15.889851625771868,20.359656264297172,10.384464770151439,11.538355680791952,14.844459262983612,8.73301942509017,9.499747351566887,11.198380588044326,-1.8807882220769534,2.518630503823946,-3.8970116456121864,31,61,48,55,37,55,37,34,3,6,8,6,6,2,4,6,7,7,5,5,14.826478217217163,15.68178647044659,14.695535607342483,14.909971109355126,16.192061627006794,17.021823666195207,13.889087292367584,16.61114431566727,13.114173531108845,16.191953317886203,16.391708397738746,15.38787302446083,0.3536928643136365,9.65101158506731,14.83503851884814,18.548736440537493,119.70712784115487,133.42146966835676,72.17639065210433,133.132158050242,1297.8432973413023,723683.7748725358,475133649.7425098,3.676483358846741,13.836132723705752,3.8959622437397483,4.0949906741664295,1
2,2,2,1,1,2,2,1,1,2,2,2,1,15.960722066015713,12.983102250331719,10.70334101136705,19.42782825425981,10.901047318881979,14.32368112087969,12.952205518524767,14.6721605905023,14.454672623732966,12.479660599931421,13.057818526496424,12.113064903795845,11.290910528923085,14.887309853589477,12.653679269471658,15.903474598120411,10.814755960629926,14.515658451821672,18.068745602525595,20.334121057116075,12.645349090354273,15.112994939794998,12.405067110811972,11.453077446200151,14.89385741231631,9.85004334886348,11.907095807362897,1.0609057933172765,-2.543683616951806,-26.632402462981748,28,35,43,41,60,53,34,33,2,6,9,6,5,4,4,5,8,3,7,4,14.49840402254513,12.621270287052589,15.825925413228566,15.816314762083305,18.216886649841186,15.413739259981236,11.409295073796937,13.400315033556149,14.134940055002415,13.374322106375862,15.053444957570902,11.687165937724988,0.4564121566393813,9.935506754500203,13.991558270491128,18.434452526757966,92.51020067530465,161.1719092057843,67.0983167518856,165.54541407898665,1839.327551309774,615431.7376561911,673422858.807065,4.290026560444915,12.628371187789728,4.193019259978339,2.589434224239697,1
1,1,2,1,2,2,2,1,2,1,1,2,2,13.933144408158396,11.982152905233805,13.908340735568261,12.493383746071116,15.630461526885187,10.026137770214685,13.867940160287837,14.390706028039286,15.93297267597564,10.381295543920544,12.261782511411582,12.32188357678553,12.619054554390386,12.675148775485109,16.117901643367034,11.194291444889974,12.690952635463319,11.928073335127948,20.023682638892815,13.611685296965055,18.524066392761306,10.94224951887835,12.625522485704467,11.695575355986605,13.025641109677023,10.14134523702808,14.136799474838725,-3.6024907780385234,-0.1285048141579232,2.602283713185616,35,39,40,55,31,39,31,34,4,6,6,5,6,3,5,5,7,5,7,7,17.746598886837052,14.124376805286541,13.016852853180293,14.870863655855045,13.819541933284775,15.188922490826112,13.149379499596536,16.32219937689922,12.088853772106447,12.450801262688366,14.094828652236654,16.5110255778755,0.40364528438829783,9.68944219524497,13.547760127965908,16.747229458179795,127.32274725789031,168.31216386875857,140.8518749354482,134.85598174455401,1627.136470276365,687570.180606675,244997473.8067279,3.50422970161772,9.335210493874047,4.301607579976494,3.4541515219889942,1
1,2,1,2,1,1,2,1,1,1,2,1,1,11.947551331813257,14.285874412507356,13.892530623955807,12.282976148927538,13.235854960372855,12.93829327250296,14.060138306007687,12.768651478322566,13.1991475842683,15.710051555170088,10.198486744905402,11.575835601750157,13.799599859700272,13.351756208690599,12.064071242562068,13.69528711364221,8.11509095396351,13.954138397012734,19.914751485274003,16.95193643726439,17.139437556345147,12.931517757181194,15.642817963012703,10.603794144525782,14.316019965542644,12.546159030848573,11.485108566093082,7.142986436665283,-2.20504324299701,-27.787470732108435,54,46,39,61,53,44,34,32,4,5,8,7,4,4,5,6,6,6,8,3,15.283216980276313,14.541352308910872,14.69041275871505,14.19186283023188,14.1994476649821,16.58982153045392,14.729528566223516,14.122573961046399,12.630162782802866,14.488555692449259,13.325029303396983,12.092924796958005,0.43809413204535036,10.301316927467,13.660977712484712,19.450960524226772,110.46678280635008,176.95787108879273,119.28829676107942,145.9363826868159,1369.0132880481965,593780.3213905643,603858194.7763318,4.842482237360929,14.545009705924494,3.3108588520264313,2.3426118042521473,1
1,1,1,1,2,1,1,2,1,1,2,2,1,15.712412601204548,14.14218001046533,8.444809483396378,10.874819325914297,10.998356077565916,13.064272736332464,12.735009608346852,13.517230418310426,15.709983928029246,18.472661868040955,12.07549839256664,11.588270692985688,15.865036625695232,16.28206346877615,9.367847865166382,16.95860727812541,13.679718121058793,16.318048144800827,16.81301784303406,19.269421549835457,12.481654030276534,16.863846708530627,13.495269606311787,11.68173333173945,13.151068309757422,14.49962326065099,11.27241358992324,-6.375670751645864,0.5808487248460661,5.972944050452142,48,48,45,22,81,58,33,32,5,8,8,6,6,3,6,7,5,8,9,4,15.514651237697304,15.212415912060862,16.58411675375974,11.138731943023883,15.301365266364975,14.43337436555735,16.254919435562506,13.915535829545739,13.3477311615322,12.508997195895045,16.292100778728194,13.646873408333573,0.39633970947006103,9.736464593724413,14.235432040411867,17.41574599080761,109.55817639972545,142.83039782778442,122.84308021504896,163.40211200287888,1470.0089150653732,635521.3309630376,2990564.722594261,5.398689415772912,14.669138659525162,3.9413661715769885,3.094463057417078,1
2,1,2,1,2,1,1,1,2,2,1,2,1,15.860284740128753,10.342037187038576,13.63791225497559,12.419110646138604,15.1494776033455,10.948488055785234,13.977481079701906,15.276543272451459,11.786878853561419,16.651418653247855,12.59027724268152,13.958634828067453,14.779045824557818,17.93475745479406,14.549644834763843,14.08532952195318,13.68656794681523,15.812472606250601,16.7566024997443,18.390778482936653,17.874550476805876,13.517773698540097,13.658704877219607,11.29038371463555,13.681494580093196,10.389376494643397,11.49321889297202,1.1596646057223199,-3.2315057757244405,6.9046025392032035,52,40,49,48,82,49,33,34,3,7,8,7,6,4,6,5,7,7,8,5,15.392456262105151,11.525665960732383,15.989314215187617,16.377883115756752,17.037007843627595,14.357848547811225,13.536536368682224,14.237050029958883,14.700731698140622,12.045720331473895,14.674295927848945,15.969673276190415,0.44217625348779493,10.15690063925776,13.950373997915989,18.513204779218164,96.58048179493402,179.01843918226697,168.45849910544547,124.34400474414167,1157.3863294890998,602479.1659138218,98681411.38835634,4.492418604802079,13.594052476888743,4.44260344252441,3.361584407223833,1
2,1,2,1,2,1,1,1,1,2,2,1,2,11.113040900412933,11.918114704172908,15.261620947494364,12.243311234298206,18.34293305149228,12.857828853678054,17.79173053594338,8.984300746003406,14.088683071553897,10.075496381886179,14.720073791299296,11.843652604986023,9.669281534172447,15.006839058516496,14.42580749361615,12.546842815705014,12.762198449012102,12.071944032777413,18.04018591907048,15.632528786931449,17.500767906248612,11.855206285798518,13.307528616682543,13.954763839581288,11.110304619527817,13.548417494882557,10.21329778507015,-2.4191992068795276,0.013002191292008553,-4.842302619247144,40,30,42,52,42,33,34,34,2,7,8,6,5,4,4,5,8,7,5,4,13.663275387568294,16.447706888508378,14.467431318080104,13.171209582913779,13.148749475725369,14.036439268428975,13.788425684405464,15.025628860865979,13.89571324118029,12.64902978068914,13.315470704273821,14.628813336930419,0.4387882952064929,9.626287381408927,13.918942129783405,17.42206369148209,110.41393580935873,205.11473579056204,107.63581366012944,138.88849306025418,1183.372749063602,561704.7890955748,1138465524.54761,4.861610031000176,13.824167430313114,3.8870753049396694,3.4053685251459553,1
2,2,1,2,1,1,2,2,1,2,1,2,1,14.344161157177037,13.076225209862844,18.176541476951463,11.59595071701421,11.39798656823934,11.130317246906662,13.2277491665208,11.690848619120715,12.364285782841797,12.149910324953138,11.676591932544847,12.940131190882397,14.092025938310393,16.595106313213297,13.628521432833123,14.122788502626134,12.400223271882897,9.533426985500437,15.352631676803306,13.411602000402407,16.385565093000665,15.435490836748126,10.953231121926455,14.487264337530108,16.77413779119004,12.068157567522013,13.381789338929833,-2.0831238631615765,0.6620263724590515,2.492752158383195,52,42,59,51,46,45,34,32,2,6,7,5,6,3,6,5,7,6,5,4,13.915178182885652,15.750960240254427,14.63617994458049,16.06561903635502,13.865234545617064,11.759850154370756,12.923859175597658,14.690928936915316,13.0423472031413,13.856591014183266,12.87361348884302,14.260072964171737,0.41856736041682857,10.250876828852585,15.84824641229874,17.503802370661134,82.1025632456646,258.4507642543413,132.9285046131654,132.73925590133524,1428.8584897316414,623178.673203574,56859673.03212972,5.334604061760964,11.417095893001598,5.120155401649253,4.1522890182918495,1
2,1,2,1,2,2,1,1,2,1,2,2,1,13.32065087570247,14.229520998733166,12.091550743661355,12.589946070370098,14.3061454994085,12.303924691190643,11.146800073139534,15.86932094165733,16.873497540898594,9.669176289052466,14.633202059495243,13.66241079793537,7.985365924429116,12.10693264891631,11.4294975372247,12.937148260424392,17.811762259094966,12.838157858115862,20.17357018072407,18.362983399644335,14.069391632325035,13.961018703338087,10.67223417896798,11.07529245085332,11.779521709784147,11.88656399850134,11.819335986735723,6.38336348814213,8.076721022914422,-19.83360359415393,49,52,36,64,50,38,38,34,3,5,8,6,6,4,5,7,9,6,8,6,13.247683370442127,11.331201414858077,12.902333802697163,14.983248046982895,13.949676342863029,13.303164795375636,11.279194150113128,13.396475655618744,14.855005779681989,15.011363312952712,14.68463560067704,12.160407698665761,0.3793026755579706,10.30674765852535,13.919553423215671,18.02067930778753,122.72592723925229,183.30335328936303,105.2335465672314,126.2181743167055,1769.1425864226494,602321.6837889316,334752691.7956555,4.8802376491839246,12.75800047640261,3.591119761868426,4.23164575519304,1
1,2,1,1,1,2,1,1,1,2,1,1,2,12.387600729867485,12.777883248120693,16.788764495077917,14.235844949064527,9.580129161754787,15.476782663822648,12.112643999640747,13.8325034474748,14.856915503970367,16.398384645210204,18.70807498361877,12.390995629595855,14.742837678038656,13.910991681120754,14.77149925512773,10.416386483184946,10.347956085671123,13.329002339952973,21.359804654417704,17.834601758966507,17.746981510569594,11.979976090188215,11.765654987324226,11.869981741093614,11.22746853458149,9.27467373559002,9.917556275793707,-3.2476075871187327,3.3614103320178357,11.141749390891253,50,48,46,46,52,34,34,35,4,6,9,5,6,3,4,7,8,5,5,4,13.814496495107532,12.913513689045837,13.747653054024825,13.897988359149952,12.475907218742218,16.051665817066446,11.765905324086637,11.686277700646333,11.770871738443319,12.267025235523759,17.49310487928584,15.070184789617112,0.4373792516124432,10.14366328784802,14.309669727807083,17.925241805151813,113.69499292686554,169.23728894776735,141.85496374687597,143.95392220009919,1839.8009333709356,702148.5111571306,173545851.94519782,4.59868272154314,10.474124022136454,3.7711692147357425,2.9065747250356506,1
2,1,2,1,1,2,1,1,1,2,1,1,2,12.525979176207784,13.412377428336804,13.125505062822814,11.768621258688352,12.932263421543393,10.81276839099856,16.607290817108552,13.086502703595583,12.528720304662391,13.640127859178904,13.63807887061522,12.029455031020188,9.935126835527626,14.571815619540379,15.246118529691204,11.429127798171873,14.975149782739072,14.090522168946555,18.45985754359922,16.211896759894962,13.111717511574298,11.90265708999061,15.116022408152684,12.5205818743719,14.225299344204492,8.592305246267204,9.071327942305263,-1.07345458923883,3.0894355377961302,1.949258422935237,48,53,49,53,60,53,34,37,4,8,6,4,8,4,5,5,5,8,8,4,13.827168872827139,16.02752425329401,15.360836803499852,15.04836076588284,17.50988065365965,12.875243098608987,9.954089577146627,15.703030916258726,13.51367269106387,15.200393367167527,18.04595560693975,12.858824927942532,0.39267641156224087,10.006969074152996,14.208868076727388,18.848327393339854,134.11534582466788,195.20111726256758,115.40406734455516,150.44461827439017,1650.0028498968347,499838.9665418492,868100813.8127166,3.820880795983247,11.645404724100114,3.566124336800265,3.5543542042863487,1
1,2,2,1,1,1,2,1,1,2,1,2,2,15.86642424339542,13.103597313428759,14.060376049089522,11.836012167042288,10.760845872829602,14.067707062805738,10.779935594338982,18.70801562868548,13.145732903312926,11.351378831901737,12.558017908264299,13.999894652997968,11.999232676635282,13.514387953814984,13.94860594276397,11.107942296673585,11.116214787601548,12.190927677873407,15.926175595338652,12.049127245010904,18.321514321790502,8.165183158988611,16.528996432996426,10.801766423249346,11.391079712381478,12.621259284897516,11.895894956455248,-6.1563904654216035,-0.24952866019142445,-1.8214956699424416,43,40,47,51,52,51,32,35,3,7,8,5,6,4,5,6,7,7,7,5,14.77280126738839,14.984283650839934,13.419289706373931,16.425717325788856,14.979359571346745,15.37879643069083,12.949670903058554,16.65726261858218,10.902620089019663,13.866662808948224,13.281729865106866,15.747074903886732,0.40374693693503366,9.907181748217779,13.897645471444395,18.005929645748342,138.50211987532828,204.61681545344973,173.08303191298572,126.76848151335136,2100.7349150184,730358.6201447425,452842592.4692045,5.626440372860173,12.572285122380585,4.096427653248247,4.453693667226105,1
1,2,1,2,2,2,2,2,1,1,2,1,1,16.90482496244004,11.538127166518182,10.985253650644296,13.499201680215164,11.740130449564994,11.027598383677093,11.729362981448734,11.01070454075395,11.26930121371005,14.636432361140097,13.449801618998835,12.69578642598747,15.90539198392049,12.082182793758813,10.011955423985473,11.78167871118142,15.408211783699015,13.404801911414275,15.892018721341506,16.186610996922756,15.56650865858156,14.714740855351488,11.077578923381965,10.966934967267159,14.224666503437584,11.424022202036792,11.132636809595924,-1.351789997626593,-4.598193017872381,18.169278649424157,43,42,46,41,63,55,36,36,4,6,7,6,6,3,5,5,7,8,6,6,16.38042117835451,13.263572681175196,18.67686924866206,16.36504924074795,15.57533068995535,13.65773310815227,13.81107456168515,13.81744541451506,11.514143325322888,16.135892804846545,15.70132009396603,10.81787742738812,0.39185492389799764,9.916631834408673,13.32557851107071,17.24706560751093,111.26381403679044,159.91057016026662,110.07171646024347,142.52094492022997,1471.3746772889479,497725.23270865955,384411978.349464,5.053234382944266,11.465633169373007,3.500657883264343,2.8068913434806064,1
2,2,2,2,1,2,2,1,1,2,1,1,2,14.724295139792504,14.371954260631677,21.336077365636257,12.62848541563399,8.585332361436333,16.599369077465663,8.874801242926807,8.591917835523208,10.556542730609543,9.908749813118977,16.19022494344496,10.066244110191693,15.633036925185158,13.98163089841466,14.073268028096276,13.050972687314115,13.669440188079893,11.601514464613684,14.416968600052547,19.617135128730936,12.470649778161686,13.73310042908515,13.348024704731216,10.526731386621867,11.777307960201059,13.84610599059574,11.20624230641836,-3.281112515235133,-5.782677194290096,0.9133854929264857,33,51,40,56,56,66,36,35,4,6,8,6,5,3,3,5,7,8,5,6,13.741695753253083,16.396588097719395,17.809858301602233,14.93593851433615,14.207452356149611,15.610715578476764,12.557074461143639,14.736185565148789,13.180642644090817,14.978650292993025,15.889391007573368,16.49562668537999,0.40023080867093147,9.415375994906986,14.080881153497257,18.22157671021786,107.95471379698478,168.61326833487183,197.81339932866405,147.887446625161,1417.2363474787844,552664.1728809179,478472867.03073734,4.342818587809099,12.460350626694984,3.8896437812580467,3.4578921297666945,1
1,1,1,1,2,1,2,2,1,2,2,2,1,12.51335714229147,12.50194989307778,13.170876399820761,15.939491752524626,14.293066633934894,16.648619884804695,10.802239403897493,14.099933200962296,10.98829041627428,12.32323497148502,8.861266381970676,11.834905135801119,16.882437102599813,17.809329556467123,12.872469793340723,17.600964549662994,14.368820485256002,12.401073371288305,16.622996052859843,15.622053878054164,17.40454681416693,12.926882591490521,10.927317785272502,10.626693018462603,14.768628346404755,9.461085487048674,10.273814218507374,-5.390453089648378,4.554382294369647,10.51237101848181,54,49,56,49,61,45,33,34,4,7,8,6,7,3,5,7,6,6,9,5,16.714690823215154,14.052061407927143,18.94344591026919,14.086758906542812,14.27500909901929,14.192352090214357,14.34765794638029,13.943491108397607,12.94190107165382,14.86744127064375,14.788447481262047,16.46337492798695,0.3995362075532174,10.282022692326855,14.16697035371602,17.28686882786153,99.33657412384352,144.62837622440958,116.14950427446155,113.10109677563895,1389.6897712933962,670465.7135401,1000285596.2589364,4.766576035007965,9.81053333833447,3.6245781609667125,3.662393199740236,1
1,2,2,2,1,1,2,2,2,2,2,2,2,10.586836998201786,13.38217414311609,11.414053550722096,13.811546661668507,17.53425390158923,9.426926792009272,14.78752833216506,7.506434484509658,13.53839997574002,9.59660822286928,16.793696929344165,11.05345241734545,15.089899169333982,15.599526825692665,11.2135375880735,10.462114053685566,15.583463949589502,14.73337135322951,17.862316231308963,15.976651018394966,16.276069806988996,11.69928895228154,12.747619795780913,12.406645489999008,11.889118457500322,9.15384803328972,13.235731905146743,7.0487223425939565,6.230093956909918,4.691111024033281,61,50,43,50,50,46,32,33,3,5,8,5,5,3,6,5,8,5,7,5,13.518212069950401,16.02656181160677,14.315704926459674,12.51344154780258,12.814229076763802,12.854577202691944,12.370029583393661,14.08227669338256,12.978120499127524,12.338728331228612,13.823948812618228,13.415320398040183,0.43741441414390625,10.149391377955588,14.720092123719628,16.72678465218175,103.4860674030159,205.0465992953387,120.91675730160804,171.06969646924483,1886.5977315312234,582612.4243742118,670735055.8153497,3.85996380966015,14.990284621119917,5.0349666033287805,3.6929832230719426,1
2,2,1,1,2,2,1,1,1,2,2,1,2,13.779883729921847,14.528591603462537,16.005241077588554,15.605823580362742,12.044973869089981,13.815972442331887,15.4329599425071,16.233571423912,11.29409582446408,15.222150658172822,13.226668728783451,13.78525696289211,14.559743583500163,5.747222093704092,14.824282037109313,8.47226068709664,12.097404980020656,11.906642968370708,18.364328956323867,14.05829674621695,13.357882112863786,13.390292610782954,12.10524601588541,13.755979461651034,12.305747273256078,12.242661026982523,10.853069917255764,-3.1883772699994983,-3.682742645000501,-1.0156643484083758,36,56,48,78,40,44,34,32,5,6,9,5,5,4,6,8,7,5,6,5,16.093526861008513,14.074259904010008,13.535903926446858,16.696017230922138,12.677700026399515,13.765562926247894,11.741083014410034,13.243258613224224,15.20742194403525,12.110173819290027,14.890339178631992,16.78136201503219,0.46973119026367993,10.166822969702727,14.447366500497502,16.060816512943234,91.11581291238056,188.12303716199276,180.6139737669313,141.10356558173424,1946.088751792712,612747.6326848728,551158196.4947324,4.05130555526997,13.241107231691878,3.337538717981912,3.1583447433370146,1
2,2,2,2,1,2,1,2,2,1,2,1,2,15.68281702081742,8.720551490565718,10.634278763303168,9.099580235522655,14.182070272311716,9.835115396017509,11.752164514667385,14.50966553532049,12.234656144925303,15.148819135806587,14.91310163919822,14.119382025852293,11.757895217782163,17.457072396707773,8.592580352902019,12.89539695599731,10.058977541077827,14.015211370898164,14.158519901742203,14.333280875644652,15.281715761066534,10.684891869728562,13.508688626249004,11.516874986192075,13.863589222365034,12.648182341108424,11.814130598417554,8.421560908713602,-2.7124703818294886,6.903895409713876,63,47,55,40,33,54,35,32,4,7,8,4,6,3,6,6,7,6,8,6,17.08224405790734,14.235366423074485,14.97717988957159,13.469683614392904,15.776808324716319,15.119272398834674,8.957557686461579,14.980967572313485,11.217984231496922,11.990879435121384,11.235004853269018,15.714318241452162,0.38420377074125894,10.167237321389443,14.59217983002746,18.13511145205127,110.10365178093096,210.4573199988975,97.10477733545017,165.3921111501895,1449.290613366484,702022.349148904,757344424.7280898,4.014459108237027,14.128228719343488,3.64154350104388,3.3488188732616835,1
2,1,1,2,2,2,1,2,2,1,1,2,2,11.018763799552307,13.19825395838848,12.963595746020607,13.113117445603322,13.186146704683454,14.378425097631746,18.243229752386306,15.515446059188825,11.322093309012377,13.958494594183742,8.693243023529478,8.73982494919219,11.628468526394412,10.464866159328608,14.214947385294096,13.980193746534134,12.163379063523987,15.114392780466563,16.092494064655607,15.140324571338379,15.556576353727186,10.52316178059102,14.36806505507776,12.966257359776003,11.58316369156256,9.464459557784378,12.476810273621332,5.044620281638341,-3.995652503363732,12.145741866000913,48,44,54,46,54,48,34,33,3,7,10,4,7,3,6,7,6,7,7,5,13.787321484636283,12.025537049487212,14.181583523235238,14.160126096239868,13.062158256634062,14.03355887701704,9.921263346475875,11.526314456595724,13.145940215662382,15.302477697487678,16.39601682532986,14.635805189675311,0.42975821127774144,9.371333301084473,13.875001019165719,17.829524401542386,128.2095882927182,160.58720858108833,99.7333887121314,149.78664526136137,1648.3325324808807,626997.8601433882,737515332.0800792,3.8460460958944003,14.39380599748523,4.009400698601435,3.4121277190305253,1
1,2,1,2,1,1,1,2,2,2,1,1,1,14.16609557317773,10.163010546269128,13.407939288973513,13.608608565779992,10.41670458849331,15.456961258475916,9.989896223419446,15.277152830269142,17.296810884031952,12.453260238150483,14.755090106561093,12.43275789605845,11.904331608535959,15.04867139393022,14.119569078947299,15.64708902895578,16.10044390214545,12.498187932132748,17.254168352645767,17.627671672218156,17.18741029353464,12.409849499784425,12.308172353529073,12.064778995802259,9.413058356406381,13.343402569360784,11.146627341403573,4.80014225793303,-1.362155562952818,4.361559260865068,46,58,52,54,62,42,35,34,3,7,8,6,6,3,6,9,7,6,7,7,15.16353692906186,15.303815525313498,15.75654570320207,16.37871977063598,14.759473095107245,12.447321717036886,14.03823135053209,15.725710825966026,12.170179142444809,15.429129972486905,14.622772284287505,16.43585940595453,0.45159731005229264,10.320750432497945,14.095280537643779,18.39256954065508,109.46764301979499,215.82840565809167,176.36671918668753,156.34635032523852,1665.2579106444214,613161.2143338762,77949597.95243047,5.5686666903336235,14.723035989320596,3.5692354025593156,3.916221572369857,1
