m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,sh1,sh2,sh3,s1_z,s2_z,s3_z,s4_z,s5_z,s6_z,s1_h,s6_h,n1_z,n2_z,n3_z,n4_z,n5_z,n6_z,n1_h,n2_h,n3_h,n4_h,n5_h,n6_h,d1_z,d2_z,d3_z,d4_z,d5_z,d6_z,d1_h,d2_h,d3_h,d4_h,d5_h,d6_h,mass,modal_frequency_1,modal_frequency_2,modal_frequency_3,bend_stress,tor_stress,steer_stress,brake_stress,bend_stiffness,tor_stiffness,life,bend_disp,tor_disp,steer_disp,brake_disp,source
2,2,1,2,2,1,2,2,2,1,1,2,1,13.484673835278954,14.74024645955069,16.166240623628255,10.584378712053876,14.18793842283776,10.74011124362005,9.759802706015762,11.208758962515276,14.283255884365644,11.104974055371711,15.22326345037436,12.419626312504988,12.08948365127435,16.540541729598772,16.02116166934138,12.614229268569034,11.438292723090854,11.295592847920489,19.66591444093501,14.27930532040773,20.79678729636362,14.56763503748516,12.200762123407912,14.963510290617704,13.59264212330163,12.25186839910748,12.50189891581249,-4.83081997451518,-5.103086446652014,-15.401593997965392,38,46,39,50,50,60,34,33,4,7,7,5,5,3,6,8,6,8,8,6,12.5,14.5,14.5,14.5,12.5,12.5,10.5,12.5,14.5,16.5,14.5,16.5,0.406479,10.143361632549302,14.758231799023976,17.80380303128115,138.44103928040866,225.33220818663716,169.2574920654297,158.4479529341385,1576.777387951306,621908.0932384667,4819749.0,5.566904487587381,16.394681093197264,4.835618363326438,4.535082241949258,0
1,2,1,2,2,1,2,1,1,2,1,1,1,13.01709487606422,13.23750931493123,15.953277831111336,12.48556028844905,9.51645352775813,16.323433511453914,16.146203345299,13.980936286301583,14.72308730930672,14.784843731700676,9.863893076922976,15.705089998227775,11.486698459746547,16.77248810933088,15.970881761662897,13.782712314539822,14.931061865208903,12.10801512285252,14.345141406316545,16.481608215515735,15.181411533529172,13.935796664001828,11.373229240525689,11.36079363567842,12.044334168829664,9.015202661532385,9.561767291852448,-3.4779362223016506,0.169051697524992,-1.5242506851318467,49,61,44,39,68,38,35,34,3,6,8,5,5,5,5,6,8,8,6,5,14.5,12.5,14.5,16.5,14.5,14.5,12.5,14.5,14.5,16.5,12.5,14.5,0.412276,10.07487878988208,14.219615625692448,17.716506630165515,128.58291270422131,198.66339130046305,160.16162109375,159.9866514395629,1628.0868345287824,613249.9488445264,7918938.0,5.296223415762112,14.812068551211658,4.572116669958252,4.441127965826963,0
1,1,2,1,2,1,1,1,2,2,2,2,1,15.51801117908326,10.044954144774238,14.048914547107415,16.532194870669628,11.472113307361724,13.20053111659945,13.852282120409654,13.064896930620309,15.970674249605509,10.089620229235152,16.971219697996275,16.796965239715064,11.59037120899302,13.836406448768685,10.525568736280547,15.546799584903056,10.392212519684108,10.206212818069616,15.969523184961872,13.604122766439104,20.572874316741945,13.833161292299335,14.771519051304494,10.724556066088551,10.924308177978672,13.912643486451998,13.3161283862064,-2.445480273261637,-2.212423237357143,-7.107999178140744,39,40,44,47,42,50,33,33,3,7,8,7,6,3,5,6,6,6,8,6,12.5,14.5,16.5,14.5,16.5,12.5,10.5,12.5,14.5,14.5,12.5,14.5,0.387467,10.335048086372522,14.553492224200363,18.371195132426397,139.7186926781209,226.75611522237736,178.80125427246094,156.6610524326032,1611.526313002968,600547.0315054015,198022.0,5.655230678441151,15.788468516183055,4.827603153921016,4.593693148931672,0
1,1,1,1,1,1,2,2,2,1,2,1,2,13.476131422183244,14.710920595185598,14.253832518093986,15.457324518676614,10.004458887706278,13.354824508627644,15.811780046176864,14.249481809645658,10.027766263781814,12.15619652494206,11.829554393858416,14.579547498229658,12.20682599322754,16.882201470521977,16.539570879627718,14.742944734491177,16.187439739442198,11.865042852790792,18.16765111775021,13.686942600499606,14.51746109148371,13.691283851694608,9.778708608915622,13.677112871322606,9.57777092842298,13.589213143750383,11.226319325600343,2.280940176377044,-2.10768101775102,-22.73284006884569,57,46,41,54,55,51,33,36,3,7,9,5,5,3,5,8,8,5,8,5,12.5,12.5,16.5,16.5,14.5,12.5,14.5,16.5,12.5,14.5,16.5,14.5,0.36814,10.48818059062359,15.033619658597468,17.008039009158658,166.65698100824935,259.92146780839136,182.72276306152344,193.64471031129077,1355.039243134156,572448.3181311003,13831.0,6.593817508318884,18.02090557930117,5.642318263060207,5.576255024297154,0
1,2,1,1,2,1,1,1,1,1,2,2,1,10.535750057984842,12.743781956232851,13.087475076055853,9.793928566010436,10.54668928773026,15.429253735434031,14.428729519451736,16.099257682537427,10.48897611859138,12.307982570811872,9.165812738909151,15.969314366200706,9.887775273964508,16.736550746340072,16.393632614257513,9.479635940951994,9.080841122631682,15.729459476046031,17.190295191219775,19.683518138335785,15.572307961963816,11.52359930251987,11.496786946117936,14.31728006090998,14.633244014905358,9.843733270659868,12.921017933673284,-1.8241975136224933,4.756850060479337,-6.692724365628237,47,49,57,51,38,44,33,36,3,7,7,7,7,4,6,8,8,8,8,5,14.5,14.5,12.5,12.5,12.5,16.5,12.5,12.5,12.5,16.5,16.5,12.5,0.442313,10.52929957807538,15.709940378429012,18.428158389596003,112.83837111078869,168.4436750828124,117.52108001708984,141.5579717044157,1828.4420000722005,734324.1166911032,3596580.0,4.6745910398415935,13.112924358909998,4.215240141515905,3.8978235948865647,0
2,2,1,2,2,1,2,1,2,1,1,1,1,10.739889713760933,13.817235803289805,13.345591148652602,11.485672570357565,14.5147346535814,10.732629788166378,12.61233999702381,9.814927032741252,16.25640169606777,15.180984918086324,11.98858718230622,12.886083503777629,9.628116730425972,11.593451391032431,12.654406204179397,14.46721578069264,13.039248986926395,15.514220329059754,18.57919627643423,17.956131700018886,17.275865236122627,10.18020545579202,13.116496730581275,10.29231415495451,10.315015725427656,12.334865436001564,13.6001645198412,6.02921890590369,-1.991131632028555,-22.12555791463092,62,47,41,48,42,64,34,32,3,7,8,6,7,3,5,8,6,5,6,6,12.5,16.5,12.5,14.5,14.5,12.5,14.5,14.5,14.5,12.5,12.5,16.5,0.417169,10.127245826878616,16.35261234063118,17.595093421954257,124.40612742642396,196.1629930638714,102.09953308105467,153.2176635244659,1580.3459634784758,650322.0241074469,10502507.0,5.3387404842387465,14.96108115185881,4.507300930532531,4.251722688427015,0
1,1,2,1,1,1,2,1,2,1,1,2,1,11.340645286734798,9.46416801919986,13.798237699913445,11.236345359546249,9.238363844589912,11.161342166669783,10.406540222131298,9.196333270709149,15.14321881068463,11.865173754355055,16.49730625691882,14.559454384201672,14.609675637155306,12.39731445297366,15.005319572228473,13.672426950128283,12.18243143305881,14.732214147632476,13.215185415174346,18.654833857843187,20.07816803519381,10.617391758205486,11.72112078302598,10.78657551338256,10.684411669397376,10.474480265125749,12.32527844294964,-2.8887273382933927,-2.68043960750947,-5.221545180691464,41,45,45,38,39,66,33,36,4,7,7,5,6,3,6,6,6,5,6,6,14.5,14.5,12.5,12.5,14.5,12.5,14.5,16.5,12.5,16.5,14.5,12.5,0.432543,9.45528974126582,14.282403956629462,18.20602919559405,115.3742578771588,177.699647277202,105.63024139404295,138.53780139144513,1727.67499138098,586676.147255195,32343623.0,5.065633361830202,13.963363924885208,4.203064668793276,3.967424883410267,0
1,1,1,1,2,2,1,2,1,1,2,1,2,13.732264474092515,13.110845424525904,9.716020287538411,16.01305732113542,12.381144247076008,15.22416521172272,12.468273029255217,13.855101655062754,15.244155151827728,16.229237078048754,11.732278033683542,11.35216546599986,14.488798399514051,13.145116151601542,11.63215005263919,13.374486819666345,13.741929601936135,9.121125657402445,16.673324791307095,19.161310892377514,17.849951642623637,10.942037829649053,11.447254264188814,14.784139768322348,13.335456832821365,13.125253721824263,10.14048730644572,6.3823463077205815,-7.382761496810417,4.777285701486107,55,37,39,50,47,45,35,35,3,6,8,6,6,3,5,5,8,6,5,4,12.5,12.5,16.5,16.5,16.5,16.5,14.5,14.5,16.5,12.5,16.5,16.5,0.454901,10.23332206618306,14.540458789795489,19.312695745763055,103.19444683167944,159.19661474535025,89.87433624267578,131.81837822479872,2028.122418365537,714294.6275413879,20632994.0,4.3697170693831655,11.797521753698623,3.747627077235155,3.487560718990498,0
1,1,1,1,1,2,1,1,1,1,1,1,1,13.676300980019732,9.12854141117714,16.651494719539187,14.651523638924118,13.166201932530385,10.895793243253138,12.432350176095497,14.536083971557671,14.68644181190757,10.60492651903769,11.877259313769173,15.584007149969691,16.575248010631185,9.68884520319989,12.378081348433623,16.71375807322329,10.752429154876154,12.981669330911243,18.76908222743077,13.35640158544993,19.8790162524092,10.389183094914188,12.291540187798091,10.540722242629272,9.233752073152573,11.085645896338974,11.240017144722517,-4.0088135579790105,4.145108647549932,19.349236475092766,56,40,55,76,67,42,33,34,3,8,7,5,5,3,5,5,6,6,8,4,12.5,14.5,14.5,12.5,14.5,12.5,14.5,14.5,12.5,14.5,16.5,14.5,0.401379,9.922498636281782,14.851635449036795,20.0084991906164,120.28948622321636,196.943509795512,185.9072723388672,133.21109801275642,2099.462168809939,599861.334712184,2811787.0,4.438226694138541,12.881209821989811,4.466758769522016,3.581025113420581,0
1,2,1,1,2,1,2,1,1,2,1,2,1,11.53177206835244,10.947500468348151,12.665835192077791,9.86891340848524,9.051930811838249,13.212658285279758,13.679503123858012,10.117095301044174,9.945072683156468,12.458542135660537,16.674388350569643,14.0894750879379,10.388140030787326,9.72812792204786,15.4926286857808,14.312720840913244,15.492805732996205,9.463630133424886,16.225484562688507,16.948762167361565,17.120292533771135,9.634667643666036,12.180054324417142,12.426811651879689,11.966968502820237,12.13844469175092,9.900179091113388,-7.119360455995775,-2.258035356804612,4.118468980843318,37,41,51,60,49,39,36,35,5,6,7,5,7,4,4,8,8,8,5,6,12.5,16.5,14.5,16.5,14.5,16.5,10.5,12.5,12.5,12.5,12.5,14.5,0.408105,9.898327529691851,14.530961679176963,19.23169781980272,118.78591822465216,185.8790296012412,113.48077392578124,149.46931718667025,1833.707449300176,595531.5624594899,1011855.0,4.835962726257816,13.899509824346142,4.093337254610137,3.9773910987447936,0
2,2,1,1,1,1,2,2,2,1,2,2,1,10.748031024530064,14.708143561554609,12.830964987340847,12.683879705087747,11.00711144664092,9.562415868451351,10.315210828732232,15.807118947559502,11.295909716456665,13.305223779228982,13.067598938185256,16.05830288300058,9.61640876129968,11.226724850421306,14.02216294797836,12.433985170850065,11.634085618599784,15.821754220349248,19.75985955557553,14.22051057772478,14.426751767925452,14.92591032695782,10.42608886830567,9.10358923599415,10.577632987886318,12.134285412801546,13.877491629114957,-0.7975171498328564,1.5872844246550812,-13.99760285931552,47,39,55,65,59,40,35,33,3,7,7,5,6,5,5,8,6,6,8,5,16.5,16.5,16.5,12.5,12.5,12.5,14.5,12.5,14.5,16.5,14.5,12.5,0.373889,10.05796935989869,15.24801082229656,17.905711526966904,150.03917700886024,235.33693322027813,154.44114685058594,178.28844425431217,1524.8586601065758,565123.646189233,5097229.0,5.9110286856352,16.31368592683502,5.081681306797674,4.910591852868562,0
1,2,2,2,2,1,2,1,2,1,1,1,2,11.067239173076814,15.65556324805948,10.059125714557013,10.26034197115223,15.306060596223688,13.960430992970942,9.790381903847448,11.4267427730083,13.741131228714949,10.912477439938812,13.360998591029784,13.691924557060702,15.181342009309446,10.343739680218276,11.535088844684651,13.97616885273601,9.877072142757244,10.252924650645582,15.30000753942295,18.234179110237164,13.685624890815234,10.54963637903711,11.87863772345736,12.115564370622453,10.699103967759584,13.953314217309526,11.13312545762892,-5.004319971256336,1.1174715509805535,-6.74390140934338,39,37,52,78,39,39,36,33,5,8,7,5,6,3,4,6,6,6,6,4,14.5,14.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,14.5,0.41828,9.966635568619283,14.694343459047412,17.81925253781349,124.21380930730112,190.01674733541032,115.69319152832033,161.01718429362467,1611.8366233119334,631412.319574131,658044.0,5.218427112162022,14.580487787692404,4.891124725849567,4.431580164088245,0
1,2,2,2,1,1,2,2,1,2,2,1,2,14.65053244738374,11.525966088403948,11.618475325056352,10.005360027891584,13.392416386515832,12.834430822287686,10.365344253950752,12.031687561539002,11.943532709614374,11.051633007009514,9.912625748314897,11.000442760181611,10.879802952171303,15.853139792685395,14.328890422009865,15.262840509531088,12.772548124776222,13.038976642419584,14.667305141338147,14.029600395006128,16.798229924053885,12.823468790244078,9.274059973860858,14.445354801689971,13.97940567645128,13.4828238034097,13.815229282452492,4.634029453169205,4.822178052345407,10.889758329678443,36,62,48,50,64,56,34,32,5,6,8,7,5,3,6,8,8,5,8,6,16.5,14.5,12.5,12.5,12.5,12.5,12.5,14.5,12.5,16.5,12.5,14.5,0.388687,10.220212338974564,15.67617972091154,19.753301775353908,126.87931531297151,206.22307920326327,176.22642517089844,156.26389770577657,1830.3502677011847,606024.0427925478,6804.0,4.956144251099032,13.351182239151814,4.346000499913026,4.008286015838908,0
1,2,1,2,1,1,1,2,1,2,1,1,1,11.638347399872146,11.66867552457552,15.418310870518326,11.67856261464476,15.378852832815028,13.44386560904968,16.4762442571664,15.719044790428596,11.840135257749353,10.887182165228296,11.18099456798518,16.16032643226208,9.329514968267176,9.377890250936616,14.312795918958727,16.82896970846923,13.17390162689844,11.92725391156273,13.33786408189917,17.96706555952551,19.865762875473592,13.486421102643362,11.8363637439179,9.765550506868747,13.50237074312463,13.692115389028912,12.577578547570738,3.30199816320237,-3.338689487420197,-10.179784869185823,44,41,39,37,52,47,36,35,4,8,7,6,7,3,4,5,8,8,8,4,14.5,16.5,16.5,16.5,12.5,14.5,14.5,14.5,14.5,16.5,12.5,14.5,0.422379,10.319563631235908,15.35991424564941,17.759415916619748,118.27527536061976,177.36180918594158,100.5448989868164,143.71386759835227,1639.7410686803237,677385.0418278297,10353197.0,5.232277094970773,14.778278366780572,4.147889772602476,4.291751287810447,0
1,2,1,2,2,2,2,1,2,1,2,2,1,15.582730006572092,9.84592696352047,15.962169773789356,10.735464129160391,15.055106667481596,11.733361169957789,14.628741738764802,15.716724797181088,10.551215431798482,15.981039717589738,10.563853944564473,16.908651413890766,15.269213013962144,14.18400948427734,12.81679168381379,16.441596834018128,15.098855020623889,14.322802043316187,14.907964898186036,17.05129301690613,17.861821878381306,13.38297716408124,12.844589153821287,13.153170557481644,14.976411500821996,9.195480129063071,13.959856935478456,4.459328678556631,6.672492272355157,13.648452924291632,37,45,53,71,55,43,32,33,5,8,7,5,5,3,4,6,6,5,5,5,16.5,16.5,14.5,16.5,12.5,14.5,14.5,14.5,12.5,12.5,12.5,16.5,0.454804,10.192223368327864,15.6555376242048,19.686878120098346,108.11738274092026,168.01673303811097,160.62228393554688,131.28758868522874,2150.553765572216,725712.096674444,38703488.0,4.330580435069753,11.689074357581418,3.8915207667690894,3.400171527822752,0
1,1,1,2,1,1,2,1,2,1,1,2,1,11.473236972786252,9.198404676950304,12.0080356845574,15.011078068026109,12.156376660655951,15.035429693962216,13.542263445531717,15.6625401279598,14.226657300576337,11.819978357030775,12.154820076742908,11.332905793533428,15.724407514411723,11.280533985438524,11.66333884940832,16.441502919857157,13.427464697830146,12.58922728311154,18.47795753608807,16.210269759380026,18.17090768631897,10.983070064023195,9.69792942080676,10.049902097882295,10.10763601121289,11.59809155579569,11.235418495904014,2.105086210587615,-3.780710172217368,1.3557604198394984,49,48,43,47,65,42,34,34,3,6,7,5,5,4,5,6,8,6,5,6,12.5,12.5,14.5,12.5,16.5,14.5,10.5,14.5,16.5,12.5,16.5,16.5,0.425233,9.909276229742323,14.413579615051315,19.06026795644169,120.05550422912744,186.4878464653212,123.75450897216795,143.54011219055226,1899.2894636409555,631147.2048882119,57881762.0,4.705679961464312,13.634145956269723,4.156614900910012,3.870293711375549,0
1,2,1,2,1,2,1,2,2,2,1,1,2,14.67671046545729,13.416153743397444,11.288171244319528,11.58363515464589,13.954847232904283,14.41620399756357,9.18254463886842,9.746937941294163,14.254541212227196,12.069954007398335,12.971469668205827,9.245685059111564,13.45699700852856,10.17576078278944,14.014651303645223,14.749250974040478,16.419584998395294,15.354216441046448,18.99000130360946,17.05320033757016,19.806407736148685,13.228860178613104,12.024598777410574,11.784441575990058,9.7067278950708,10.636348575004376,13.095589352888055,-5.089478845300619,-1.4550098151084967,-10.584445698012132,42,51,50,59,47,36,34,32,3,6,7,6,6,4,6,8,8,8,8,4,14.5,16.5,12.5,12.5,14.5,12.5,12.5,16.5,12.5,14.5,14.5,12.5,0.417667,10.070334461810992,15.213215967634955,18.249491692843065,119.2747358938574,192.3771425375089,110.0379409790039,148.15769617417934,1747.8679920548464,647499.670513291,8143882.0,4.953281548941685,14.11144777813776,4.349894412632956,4.171977290432599,0
2,1,2,2,1,1,2,2,2,2,1,2,1,11.654732253722614,15.269919501355616,10.75736562590464,12.836044224881334,15.079070213105297,14.212582634965656,9.33315448378562,10.150347932678416,9.742157877743011,9.183750192372829,15.202173659199616,13.084612775564892,14.853566728386795,16.927065099793253,14.977581020531945,16.00942240699078,11.690577214903897,13.202693644649116,16.33879382032319,17.513620291807456,13.9003332972934,14.42376894798508,13.815967290494882,14.769868937415596,11.357479185338889,13.057061476203671,14.523091996736184,-1.5065799106996565,-3.602670721786126,18.741905691433203,50,60,45,56,44,60,35,35,3,6,8,5,6,3,5,8,8,5,5,5,14.5,16.5,12.5,12.5,14.5,14.5,10.5,12.5,14.5,14.5,16.5,12.5,0.44138,10.023750676699525,14.335874999820382,18.78689090794363,107.87998296767618,167.51054292750177,115.79972076416016,143.04219163325192,2073.950895471035,685642.3314801477,334567195.0,4.458631672688029,12.32549457863684,4.182638036370667,3.680633444891824,0
2,2,1,1,1,2,1,1,1,2,1,2,1,15.68850293167634,12.286675043811556,13.955754714261277,14.566649707907343,14.664851627021562,10.364406102744397,11.335410542029422,12.301416497619355,12.309408131695818,10.536519790475722,10.442711096431594,12.929383193084504,12.232687324925791,13.13632170431083,15.117371619853657,15.862718535528984,16.80177680932684,9.22187558974838,17.71987075189827,20.539771533512976,14.313981930434238,9.702311953602475,10.045838263249609,9.783571053252672,10.21403473780083,9.17622864137229,13.34113050265296,0.2820745250137406,5.0803216695421725,21.9596398759968,37,53,45,59,39,45,35,36,4,7,8,5,7,3,4,6,8,6,6,5,14.5,16.5,12.5,16.5,16.5,14.5,12.5,16.5,14.5,14.5,14.5,12.5,0.469967,9.877473942407748,15.19111284120659,20.138755461733588,91.40544623006974,134.9549949096203,115.46116638183594,119.53144511572948,2388.7434312139144,728311.5137745942,323617438.0,3.7849677599706255,10.644842156072544,3.660392064908376,3.088665974228461,0
1,2,2,2,2,1,1,2,1,1,1,2,1,14.442878133500926,11.90214191598352,10.419678758713417,11.022868822677992,9.996437200228684,14.592852469882928,16.99540650646668,15.249595587491058,9.0526705783559,10.378282999969088,10.302550449850967,14.490355997695588,16.86569098837208,10.70252005790826,12.749470593291337,10.328148805885576,14.064298345590942,10.317656481987797,15.332409936818294,18.89964555518236,16.991945580462925,12.491621624008983,13.39004248791025,12.586157338722842,9.842157250415768,14.872585649398388,9.406802343117306,2.440351299635949,-4.067920379005955,15.967392199774622,41,62,46,40,56,42,33,35,3,6,8,7,5,4,5,5,6,6,5,4,16.5,12.5,14.5,12.5,16.5,14.5,14.5,16.5,14.5,14.5,14.5,12.5,0.447759,9.916109068252643,14.888954521570945,19.54348288275984,101.02720369720004,158.4232554536889,99.47103118896484,129.52147476849487,2145.816007098914,676297.0352221064,6070470.0,4.13647683154567,11.411304053132056,3.852318947821213,3.408915357098228,0
2,1,1,1,2,1,1,1,1,2,2,2,1,11.526491526863538,12.96970359038096,9.81479800993111,13.960182743961925,13.372294290340506,14.721485189977102,10.271926022483967,13.467422147165053,11.711953096440991,9.62925736035686,15.893242271034978,16.03269760950934,9.91935643774923,10.786522623035124,11.743122156127356,12.345012598554604,12.189216476283036,15.48562840919476,13.728798439144157,15.425821448559873,17.34432002005633,11.89754770687432,12.656539242278086,14.428894823096924,9.041166655981216,9.64297649767832,10.052729181043103,1.1934992350725224,7.705886585681583,6.550614228282939,66,59,39,36,48,43,32,36,3,6,8,5,5,4,4,6,8,8,6,4,14.5,12.5,14.5,12.5,16.5,14.5,12.5,14.5,14.5,16.5,14.5,12.5,0.397224,10.129051739242469,14.688334011248072,19.175608996889267,121.22513846594724,189.9283330288696,144.23123168945312,144.19009755370345,1813.9016665709796,620748.042705036,591157.0,4.921052031284322,13.894348862890158,4.644440231934387,4.078276644154756,0
2,2,2,1,2,2,1,2,2,1,2,2,2,9.9081636115734,11.587795171799373,15.990672513406023,13.9987210870313,11.239185896032724,11.791391694365302,15.397984619281488,9.93226935263374,16.59766882265103,16.712036720389733,12.11751277607982,11.374875892564887,10.66625997729716,15.428815957537154,14.637596288725035,13.301150439452613,12.574370938149514,14.079586246894904,14.3964359886304,17.371289655246073,16.841994414367946,14.980944379749417,11.86712640037149,11.248547411400068,12.39828068701172,14.201386747583456,10.07994674276415,-3.3654872415172576,-4.576437282634288,-0.1143739358194579,36,53,41,62,54,43,36,34,4,7,8,6,6,4,6,5,8,6,8,5,14.5,14.5,16.5,14.5,16.5,14.5,12.5,12.5,14.5,14.5,12.5,14.5,0.415618,10.172182757948836,14.887907945436504,18.30500374213435,117.7006832787784,188.10315663582043,105.5195770263672,154.07858092936712,1681.2183743574371,630626.5180495051,2089604.0,5.0378948744357634,13.938042401148486,4.347156199989666,4.136816187303452,0
1,2,1,2,1,1,2,2,2,1,2,1,1,11.725785366026685,15.80215917690657,11.026871406240389,9.230416860198602,13.728860954521224,16.538407614221796,10.040310305310411,11.402503609424455,14.35673692706041,14.84709089412354,13.67664271662943,15.210427853977308,15.984517234144732,16.45321607380174,13.886465449584648,13.42560625798069,11.514573282329366,16.86070561571978,13.97784296493046,15.671246867394077,17.180499012349173,9.255692083679603,11.552013245935086,13.179737906728406,13.79552604543278,10.977030567184556,10.213004183548035,8.033788045839174,7.325851799774682,13.223625091224676,37,61,42,39,76,46,33,33,4,6,7,7,5,3,6,8,8,6,8,6,16.5,14.5,14.5,14.5,12.5,16.5,10.5,16.5,14.5,12.5,16.5,12.5,0.418762,10.460062548374852,16.01143322238588,19.97783731140134,113.58790338499512,179.38816078413376,138.82754516601562,140.21551823993087,1994.2717067955973,680940.4288346419,8531264.0,4.432043290815341,12.574729143487277,4.009336003816529,3.8298989379246224,0
1,2,2,2,1,1,1,2,1,2,1,2,2,11.752112836227752,12.35214634530712,11.148507430800237,13.986745951813646,14.117704427451828,16.78569536015857,11.020324742072262,12.7194346600445,11.778644811944105,12.5417181692319,16.958257820107974,10.114424461615272,10.412143366993403,12.915502381627448,13.195885823690332,11.18000421684701,14.535047226236202,12.23548532568384,18.932341195293706,14.87625264201779,20.668269990594126,9.150766952749107,10.199458075891016,13.755376632412665,10.4379270481586,9.787676078587538,11.271170622407226,2.9001064472977305,1.194442557709408,19.33758705559012,37,51,44,75,41,37,33,34,4,7,7,5,6,5,4,6,8,6,5,6,12.5,12.5,12.5,16.5,14.5,12.5,14.5,16.5,14.5,12.5,14.5,16.5,0.424338,10.1577866940581,15.271857940059954,20.417148566472992,106.78445342335168,174.47332050479352,148.6697998046875,122.57303821725418,2248.1020452189737,664762.909269217,20231954.0,4.116202396069996,11.621284847117405,4.020113434527722,3.3573398837549244,0
1,1,1,2,2,2,2,2,1,1,1,2,1,14.619724420364946,15.23550923494622,14.357854337897152,10.733651555608958,14.796735172625633,13.49586721835658,13.948885092046112,12.307983144652098,9.176025373395532,13.723570320289582,10.380990193691105,10.482477120589463,16.645315130706877,16.67338119028136,12.165043437387794,9.278055190574378,13.548226652201263,9.789729225914924,19.81103360792622,20.965120262932032,16.245319401379675,12.712039765552618,12.171707539935596,13.879088233807124,10.133297065389344,12.28787273413036,11.271049318020232,-3.216647049470339,-7.667539423622657,-1.0270882093464024,37,59,55,77,40,49,33,36,5,6,7,5,7,3,4,6,8,5,6,6,12.5,16.5,16.5,14.5,14.5,16.5,12.5,16.5,16.5,16.5,14.5,16.5,0.462662,10.360327973950712,15.29581051996587,18.91349535241084,102.18337748690948,158.3899303657669,89.85092163085938,134.0692926904241,2020.9672268681877,771572.9503837161,10302635.0,4.14183506737248,12.50218403016984,3.931714552204422,3.415734779843471,0
1,1,1,2,2,1,1,1,2,1,1,1,1,11.296286606404465,12.01273418025812,10.630206053785514,13.777139220794195,11.746712474327069,12.241905598843005,9.193942608952057,12.596611519751605,9.895217019307893,13.17729262256762,16.276803835935425,10.277868142758962,15.219336681242568,14.534916073956992,9.901368212595116,10.650079555285629,15.465845418337269,9.65091014833888,13.2479099870543,17.054039605369326,18.742856757889967,13.21629012581252,10.3153690854233,12.623613278454286,10.445516650928766,12.859836579256807,14.511601033402258,-2.9364908633942832,-2.727895828058536,9.129862464753389,36,41,37,49,39,65,33,35,5,7,7,6,7,3,4,5,8,6,6,6,16.5,14.5,16.5,14.5,12.5,12.5,14.5,16.5,16.5,12.5,14.5,14.5,0.412628,9.849743091281486,14.389816450282735,19.265631260875995,110.10008616814784,176.69537572435436,114.54338073730467,142.75134263975974,1835.134744665238,616844.3887281072,101820281.0,4.640467270859049,12.9611522406297,4.149846930835097,3.812775524321335,0
1,2,1,2,2,2,1,2,2,2,2,1,1,14.62975578152691,9.76364383441978,15.569321168848546,11.20884199757711,15.761030879832106,15.06656837198534,15.717316223104715,13.076822594652183,12.2117170249403,15.927892862498991,16.709273894579383,10.947501829272367,12.69005556034972,16.9188075439597,12.017859850806415,13.851764801802346,11.858177676360356,11.988106185250215,16.32577889811364,17.88704972845153,19.824017251870828,14.276273658841092,10.84230639490852,12.526910186912572,11.420596483068948,14.355609178070154,12.77654211452318,6.006701145659463,5.2602893014591245,-4.818152172836562,59,47,45,50,53,38,36,35,3,7,8,6,7,4,6,6,6,6,6,5,16.5,16.5,16.5,16.5,12.5,16.5,10.5,16.5,12.5,12.5,12.5,14.5,0.447236,10.56251648896794,16.57159059072704,18.78196283838838,112.17529323028224,176.9250414639413,98.61164855957033,134.2481122272042,1935.0640134800208,754539.7528175814,2560914.0,4.494899356363316,12.458060424214356,3.702512403931367,3.702252461563528,0
2,2,1,1,2,1,2,2,2,2,2,1,1,13.741423868748823,16.120592122839298,14.178010170988273,10.047013078292366,10.691754369239789,13.152509360515978,15.2090891028638,16.158763667044695,13.516982394445222,13.73567394161364,9.789138897962404,13.304967036878224,16.498355321760755,9.22966137615731,16.28351147164358,9.653660840762312,10.201983046892565,16.692285546974745,16.605879509530496,18.83763111423468,17.320940034638625,11.827347347702016,11.300747052780936,11.395298342293245,14.124597792877466,11.466919840269838,10.772397282315069,-4.662438809704327,-0.423496307899768,-16.286507420452836,39,44,61,37,43,38,32,35,3,8,7,5,5,5,6,5,8,5,5,5,14.5,14.5,16.5,14.5,14.5,16.5,12.5,12.5,14.5,14.5,14.5,14.5,0.423452,10.120970012000411,14.757906406303208,17.585066766219544,121.95307184064735,193.02267351295671,103.41321563720705,144.7684284590379,1617.5486877463195,638107.6994864776,3217912.0,5.325569886807566,14.65740952452005,4.624850610659742,4.314496321659022,0
